artist_name,song_name,genres
snoop dogg,lay low,Hip Hop; Rap; Black Music
the beach boys,deirdre,Surf Music; Rock
the beach boys,dennis wilson christmas message,Surf Music; Rock
the beach boys,disney girls,Surf Music; Rock
the beach boys,do it again,Surf Music; Rock
the beach boys,feel flows,Surf Music; Rock
the beach boys,forever,Surf Music; Rock
seether,wasteland,Rock; Hard Rock; Grunge
seether,careless whisper,Rock; Hard Rock; Grunge
seether,fine again,Rock; Hard Rock; Grunge
seether,liar,Rock; Hard Rock; Grunge
seether,weak,Rock; Hard Rock; Grunge
seether,the gift,Rock; Hard Rock; Grunge
seether,breakdown,Rock; Hard Rock; Grunge
seether,driven under,Rock; Hard Rock; Grunge
seether,love her,Rock; Hard Rock; Grunge
seether,save today,Rock; Hard Rock; Grunge
seether,never leave,Rock; Hard Rock; Grunge
seether,immortality,Rock; Hard Rock; Grunge
seether,words as weapons,Rock; Hard Rock; Grunge
seether,drift away,Rock; Hard Rock; Grunge
seether,failure,Rock; Hard Rock; Grunge
seether,nobody praying for me,Rock; Hard Rock; Grunge
seether,truth,Rock; Hard Rock; Grunge
seether,betray and degrade,Rock; Hard Rock; Grunge
seether,your bore,Rock; Hard Rock; Grunge
seether,fuck it,Rock; Hard Rock; Grunge
seether,sold me,Rock; Hard Rock; Grunge
seether,6 gun quota,Rock; Hard Rock; Grunge
seether,69 tea,Rock; Hard Rock; Grunge
seether,against the wall,Rock; Hard Rock; Grunge
seether,because of me,Rock; Hard Rock; Grunge
seether,beg,Rock; Hard Rock; Grunge
seether,bruised and bloodied,Rock; Hard Rock; Grunge
seether,burrito,Rock; Hard Rock; Grunge
seether,cigarettes,Rock; Hard Rock; Grunge
seether,count me out,Rock; Hard Rock; Grunge
jimmy eat world,the middle,Rock
jimmy eat world,23,Rock
jimmy eat world,555,Rock
jimmy eat world,a praise chorus,Rock
jimmy eat world,a sunday,Rock
jimmy eat world,action needs an audience,Rock
jimmy eat world,always be,Rock
jimmy eat world,anais,Rock
jimmy eat world,appreciation,Rock
jimmy eat world,be sensible,Rock
jimmy eat world,believe in what you want,Rock
jimmy eat world,big casino,Rock
jimmy eat world,bleed american,Rock
jimmy eat world,blister,Rock
jimmy eat world,carry you,Rock
jimmy eat world,cautioners,Rock
jimmy eat world,chase this light,Rock
jimmy eat world,christmas card,Rock
jimmy eat world,clarity,Rock
jimmy eat world,closer,Rock
jimmy eat world,congratulations,Rock
jimmy eat world,criminal energy,Rock
jimmy eat world,crush,Rock
jimmy eat world,cut,Rock
jimmy eat world,damage,Rock
jimmy eat world,delivery,Rock
jimmy eat world,diamond,Rock
jimmy eat world,disintegration,Rock
jimmy eat world,distraction,Rock
jimmy eat world,dizzy,Rock
ryan adams,gimme something good,Rock
ryan adams,when the stars go blue,Rock
ryan adams,oh my sweet carolina,Rock
ryan adams,fuck the rain,Rock
ryan adams,if i am a stranger,Rock
ryan adams,burning photographs,Rock
ryan adams,baby i love you,Rock
ryan adams,answering bell,Rock
ryan adams,please do not let me go,Rock
ryan adams,lucky now,Rock
ryan adams,in my time of need,Rock
ryan adams,1974,Rock
ryan adams,29,Rock
ryan adams,afraid not scared,Rock
ryan adams,all you had to do was stay,Rock
ryan adams,am i safe,Rock
ryan adams,amy,Rock
ryan adams,anybody wanna take me home,Rock
ryan adams,avalanche,Rock
ryan adams,bad blood,Rock
ryan adams,bartering lines,Rock
ryan adams,big colors,Rock
ryan adams,blank space,Rock
ryan adams,blue sky blues,Rock
ryan adams,boys,Rock
ryan adams,call me on your way back home,Rock
ryan adams,carolina rain,Rock
ryan adams,chains of love,Rock
ryan adams,clean,Rock
ryan adams,come home,Rock
tori amos,speaking with trees,Rock
tori amos,bouncing off clouds,Rock
tori amos,16 shades of blue,Rock
tori amos,500 miles,Rock
tori amos,abnormally attracted to sin,Rock
tori amos,addition of light divided,Rock
tori amos,almost rosey,Rock
tori amos,amber waves,Rock
tori amos,america,Rock
tori amos,angels,Rock
tori amos,angie,Rock
tori amos,baker baker,Rock
tori amos,bang,Rock
tori amos,barons of suburbia,Rock
tori amos,battle of trees,Rock
tori amos,beauty of speed,Rock
tori amos,big wheel,Rock
tori amos,body and soul,Rock
tori amos,broken arrow,Rock
tori amos,cactus practice,Rock
tori amos,carbon,Rock
tori amos,carry,Rock
tori amos,cars and guitars,Rock
tori amos,china,Rock
tori amos,climb,Rock
tori amos,cloud on my tongue,Rock
tori amos,cloud riders,Rock
tori amos,code red,Rock
tori amos,concertina,Rock
tori amos,cornflake girl,Rock
